Smiles,pChEMBL Value,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,stereo_centers,tpsa,HydrationFreeEnergy_FreeSolv,Solubility_AqSolDB
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,8.0,474.5820000000004,5.179700000000006,6,2,0,67.09,-16.843712,-4.7879205
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCCC3)cc2)[C@H]1c1ccc(O)cc1,8.85,459.58600000000024,5.983500000000006,5,2,3,62.16,-15.887346,-4.251731
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,9.4,473.5940000000001,6.075200000000007,6,2,0,70.0,-16.155676,-4.7179823
COC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccc(C)c(C)c3)o2)N=C1C,4.71,437.45200000000017,2.9518400000000007,7,3,0,130.23,-14.453531,-5.144501
O=C(Nc1ccc2oc(-c3ccccc3F)nc2c1)c1cncc(Br)c1,4.81,412218,5.043700000000002,4,1,0,68.02000000000001,-10.451766,-6.1034365
CCOc1cccc2cc(-c3cn4cc(C)ccc4n3)c(=O)oc12,5.42,320.34800000000007,3.8148200000000028,4,0,0,56.74,-8.823788,-5.6535106
COc1ccc(C)cc1-n1nnnc1SCC(=O)NC(=O)NCc1ccco1,5.02,402.4360000000001,1.6904199999999994,8,2,0,124.17,-11.978426,-4.64293
O=C(COC(=O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1)NCc1ccco1,4.6,454.50400000000013,2.4998000000000005,6,1,0,105.92,-11.613813,-4.615886
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,5.59,518.5620000000004,6.382240000000009,8,6,0,155.52,-18.74375,-4.6547155
O=C(COC(=O)CCOc1ccccc1)NCc1ccco1,4.78,303314,1.9081000000000004,5,1,0,77.77000000000001,-8.821124,-3.709148
O=C(O)CCCCCCC(=O)Nc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)c1,7.25,607.6810000000003,5.320800000000006,8,4,3,159.45999999999998,-21.335531,-5.3829126
O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccc(Cl)cc4)C2O3)cc1,6.9,626.1270000000003,6.268600000000006,7,3,3,139.22999999999996,-18.904541,-5.769936
O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4ccccc4C(F)(F)F)C2O3)cc1,5.41,659.6790000000004,6.634000000000007,7,3,3,139.22999999999996,-17.242733,-5.717977
O=C(O)CCCCCCC(=O)Nc1ccc(C2=C(c3ccc(O)cc3)C3CC(S(=O)(=O)Oc4cccc5ccccc45)C2O3)cc1,6.92,641.7420000000003,6.768400000000008,7,3,3,139.22999999999996,-19.204008,-6.0141044
CCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,8.44,499.7390000000002,8.870400000000002,3,2,0,41.489999999999995,-9.958146,-6.930272
CCCCCCCCCCCCNCCOc1ccc(/C(=C(/CC)c2ccccc2)c2ccc(O)cc2)cc1,7.85,527.7930000000002,9.650599999999997,3,2,0,41.489999999999995,-9.78657,-6.9956346
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,7.14,416.4040000000001,5.797620000000005,4,1,0,76.74000000000001,-11.614227,-5.99669
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,7.82,482.41000000000025,6.557120000000004,5,1,0,85.97,-10.885858,-6.485341
COc1cc(O)cc2c1C(Br)=C(c1ccc(O)cc1)C2=O,6.7,347.16400000000004,3.565900000000001,4,2,0,66.75999999999999,-12.648807,-4.8316307
Oc1ccc2c(c1)sc1c3cc(O)ccc3n(Cc3ccc(OCCN4CCCCC4)cc3)c21,8.55,472.6100000000004,6.333400000000006,5,2,0,57.86000000000001,-16.025864,-4.7635336
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cnc(N3CCC(CCN4CCC5(CC4)CCN(c4ccc6c(c4)CN(C4CCC(=O)NC4=O)C6=O)CC5)CC3)nc2)N1CC(C)(C)F,8.92,844.0929999999997,6.792100000000008,9,2,3,121.00999999999999,-23.307613,-5.020105
Oc1ccc(C2CCc3cc(O)ccc3N2Cc2ccc(OCCN3CCCCC3)cc2)cc1,9.22,458.6020000000004,5.656600000000006,5,2,1,56.17000000000001,-16.256262,-4.157714
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNCCCCCCCCCCF)cc1)c1ccccc1,8.47,517.7290000000005,8.820000000000004,3,2,0,41.49,-11.213847,-6.953945
C#Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,5.88,279.27,3.4334000000000007,3,2,0,53.35000000000001,-12.250697,-4.299839
COc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,5.18,267.28400000000005,3.321600000000001,4,2,0,62.58,-13.400749,-3.515632
Cc1c(-c2ccc(O)cc2)n(CCCCCCN2CCCC2)c2ccc(O)cc12,7.6,392.5430000000002,5.684120000000005,3,2,0,48.629999999999995,-15.255885,-4.0349207
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,8.21,446.9090000000001,6.822300000000004,2,2,0,65.97999999999999,-14.433493,-6.6381006
Cc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)c1,7.09,605.7090000000005,5.923620000000006,7,3,3,139.23000000000002,-18.656136,-5.5930705
Cc1ccc(NC(=O)CSc2nnnn2-c2ccc3c(c2)OCO3)cc1C,5.07,383.4330000000002,2.738640000000001,7,1,0,91.16000000000003,-10.49111,-5.442111
CCOc1ccccc1N1CSC2=C(C#N)C(c3c(OC)ccc4ccccc34)CC(=O)N2C1,4.79,471.5820000000003,5.466580000000005,6,0,1,65.8,-9.814812,-6.704692
Cc1cccc(N2CCN(C(=O)c3cc4c(=O)n(C)c5ccccc5c4n3C)CC2)c1C,4.89,428.53600000000023,3.609440000000003,3,0,0,50.480000000000004,-12.433767,-5.5054703
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCCC4)cc3)c21,7.57,442.58400000000034,6.2377000000000065,4,1,0,37.63,-12.8071,-5.339762
CCc1nc2cc(O)ccc2c(Oc2ccc(OCCN(C)C)cc2)c1-c1ccccc1,8.1,428.5320000000001,5.902500000000006,5,1,0,54.820000000000014,-12.857012,-4.9394617
Cc1c(O)c(Cl)cc2c1c(=O)oc1c(Cl)c(O)ccc12,6.28,311.12,3.972620000000001,4,2,0,70.67,-11.549133,-4.3914537
Cc1c(O)ccc2c1oc(=O)c1cc(O)cc(C)c12,6.23,256257,2.974240000000001,4,2,0,70.67,-12.091364,-3.8646889
Cc1c(O)ccc2c1oc(=O)c1c(C)c(NS(C)(=O)=O)ccc12,5.37,333.36500000000007,2.6401400000000006,5,2,0,96.61000000000001,-13.867679,-3.9629066
COC(=O)C1=C(N)Oc2cc(O)ccc2C1c1ccc(OCc2ccc(C)cc2)cc1,7.25,417.46100000000024,4.147220000000003,6,2,1,91.01,-12.6492405,-5.5808043
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cccc(OC(F)(F)F)c1,8.33,477.4820000000001,7.533400000000006,2,2,0,62.31999999999999,-11.023789,-6.8163824
O=C(O)/C=C/c1ccc(Oc2c(-c3ccccc3)c(C3CC3)cc3cc(O)ccc23)cc1,7.22,422.4800000000002,6.979900000000005,3,2,0,66.76,-14.175548,-6.51429
COCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,6.16,410.4690000000001,6.543300000000006,3,1,0,55.760000000000005,-11.390813,-6.0789003
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCC[N+](C)(C)C)cc2)c2ccc(O)cc12,7.0,431.5560000000001,5.161220000000005,3,2,0,54.620000000000005,-19.33913,-3.05724
Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,7.1,512.6940000000004,7.4126200000000075,4,1,0,46.86,-12.767051,-5.221647
C[C@@H]1CCN(CCOc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,9.1,477.5760000000002,5.9785000000000075,5,2,4,62.16000000000001,-15.064542,-4.5449667
C/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,5.71,316.48500000000007,4.227200000000004,2,2,7,40.46,-10.1199665,-4.539584
CO/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,5.47,332.4840000000001,3.8112000000000035,3,2,7,49.69,-10.901931,-4.039296
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\F)C1CC[C@@H]2O,5.37,320.44800000000004,4.134300000000004,2,2,7,40.46,-10.596003,-4.4709654
CCC1=C2c3ccc4[nH]ncc4c3CC2(CC)CCC1=O,6.65,280.3709999999999,4.041900000000002,2,1,1,45.75,-11.840847,-5.047765
CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2,6.33,286.7620000000001,3.8282000000000025,2,1,1,45.75,-11.821666,-5.4117785
CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,6.18,345.24000000000007,4.374400000000003,2,1,1,45.75,-11.833863,-5.827219
CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,6.75,348.36800000000005,4.974400000000004,2,1,1,45.75,-9.579311,-5.9272375
CCC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2=O,6.45,345196,3.624500000000002,3,1,1,62.82,-13.422505,-5.2503157
CCC12CCC(=O)C(C)=C1c1ccc3[nH]nc(Cl)c3c1C2,5.62,300.7890000000001,4.305200000000003,2,1,1,45.75,-11.145223,-5.1230407
CCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,7.1,321.21400000000006,4.203700000000003,2,1,1,37.3,-9.553137,-4.966568
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccc(NCCCl)cc3)sc2c1,7.45,523.0980000000003,7.581600000000005,6,2,0,53.96,-14.198842,-5.6679153
O=C(CCl)Nc1ccc(-c2sc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,6.18,537.0810000000005,7.108200000000006,6,2,0,71.03,-15.485258,-5.629718
Cn1cc([C@]2(O)CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@@]32C)nn1,6.4,353.4660000000001,3.2646000000000015,4,2,5,71.17,-14.877965,-4.2052355
Oc1ccc2c(c1)CCC(c1ccccc1)N2Cc1ccc(OCCN2CCCCC2)cc1,8.77,442.6030000000004,5.951000000000007,4,1,1,35.940000000000005,-12.916475,-4.5459
C=C[C@]12CC[C@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,5.28,316.4850000000001,4.227200000000003,2,2,7,40.46,-9.182002,-4.373084
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,5.34,438.5200000000002,5.609600000000007,6,3,2,96.22,-14.219525,-5.4314284
O=C(c1ccc(O)cc1)c1ccc(O)cc1,4.51,214.22,2.3288,3,2,0,57.53,-13.229342,-2.8793406
Cc1c(O)ccc2c1c(=O)oc1c(Br)c(O)ccc12,5.72,321.12600000000003,3.4283200000000003,4,2,0,70.67,-12.15727,-3.9694474
CCc1c(O)ccc2c1c(=O)oc1c(F)c(O)ccc12,6.64,274.24699999999996,3.0589000000000013,4,2,0,70.67,-11.050282,-3.836718
CCc1c(O)ccc2c1c(=O)oc1c(C)c(O)ccc12,6.32,270.28399999999993,3.228220000000001,4,2,0,70.67,-11.564351,-4.035858
Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1,6.68,236.27,3.918000000000002,2,2,0,40.46,-12.600682,-4.444653
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,8.74,473.5940000000001,6.075200000000007,6,2,0,70.0,-16.155676,-4.7179823
Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,8.85,413.5610000000004,5.728700000000006,3,1,2,32.7,-12.545033,-4.6390796
Cc1ccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,6.15,618.7520000000005,5.981020000000006,6,3,3,133.24,-20.217953,-5.2062826
CN(c1ccc(O)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,6.93,620.7240000000004,5.378200000000006,7,4,3,153.46999999999997,-23.4289,-4.8844366
CCN(c1ccc(C)cc1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,5.85,632.7790000000005,6.371120000000007,6,3,3,133.24,-19.850111,-5.3342204
CCN(c1cccc(C)c1)S(=O)(=O)C1CC2OC1C(c1ccc(NC(=O)CCCCCCC(=O)O)cc1)=C2c1ccc(O)cc1,6.0,632.7790000000005,6.371120000000007,6,3,3,133.24,-19.745937,-5.328575
Cc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)cc1,6.01,686.7490000000005,6.913520000000008,6,3,3,133.24,-18.73648,-5.5330544
COc1ccc2c(c1)OCCC(c1ccc(O)cc1)=C2c1ccc(/C=C/C(=O)O)cc1,7.64,414.4570000000001,5.240200000000004,4,2,0,75.99,-14.709505,-5.802267
COc1nc(-c2ccc(Cl)cc2)ccc1-c1noc(-c2ccco2)n1,4.96,353.7650000000001,4.720600000000003,6,0,0,74.18,-5.9239273,-7.013475
Cc1ccc(-c2nn3c(C)nnc3s2)cc1NC(=O)COc1ccc(Cl)cc1,4.76,413.8900000000002,4.140540000000002,6,1,0,81.41000000000001,-12.346243,-5.3417907
CCOC(=O)c1c(C)[nH]c(C)c1C(=O)CSc1nnc(-c2cc(OC)c(OC)c(OC)c2)o1,4.9,475.52300000000025,3.859040000000003,10,1,0,125.77000000000002,-9.405019,-5.180974
Oc1ccc(C2CCc3cc(O)ccc3N2)cc1,6.77,241.29000000000005,3.1972000000000005,3,3,1,52.49,-14.163053,-2.842717
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,7.8,387523,5.701700000000005,3,1,0,32.7,-11.861613,-5.1459374
NCCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,9.43,442.6030000000002,5.128400000000005,3,3,0,75.35,-15.038213,-5.2522893
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1c[nH]cn1,5.97,306.36499999999995,4.190000000000003,3,3,0,69.14,-15.320041,-4.078173
CCC(CCc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,7.48,345.44200000000006,5.337500000000006,3,2,0,53.35000000000001,-13.279879,-4.5636454
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,7.0,371524,5.9961000000000055,2,0,0,12.47,-8.089418,-6.5946836
C[C@@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccccc12,7.43,398.50600000000003,5.220500000000004,2,3,1,65.12,-14.342308,-5.254081
C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCN3CCCCC3)cc12,6.42,525.6930000000003,6.085200000000006,4,3,1,77.59,-16.763493,-4.733326
O=C(c1ccc(OCCN2CCCCC2)cc1)N1c2ccc(O)cc2CCC1c1cccc(O)c1,7.43,472.5850000000002,5.296800000000007,5,2,1,73.24000000000001,-17.76535,-3.9511802
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.59,371524,5.9961000000000055,2,0,0,12.47,-8.089418,-6.5946836
CC(C)(O)c1ccc2c(c1)C(=O)C[C@H]1[C@@](C)(C(=O)O)CCC[C@]21C,5.09,330.42400000000015,3.6491000000000025,3,2,3,74.6,-12.098102,-3.3836484
COC(=O)C(N)CC1(C)CC2CCC1CC2C(C)(C)CCNC(=O)CCC(C)C,4.5,408.62700000000024,4.288000000000003,4,2,5,81.41999999999999,-8.673648,-4.2896695
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,7.64,470.6130000000003,6.331020000000006,4,2,0,57.86,-16.02801,-4.5931783
COc1cc(C2Nc3ccccc3C(=O)N2Cc2ccccc2)ccc1O,5.96,360413,4.167500000000004,4,2,1,61.8,-12.965334,-4.2562423
N#Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,5.98,280258,3.323780000000001,4,2,0,77.14,-13.019725,-3.9170723
COc1ccc(-c2ccc(-c3noc(-c4cccs4)n3)c(OC)n2)cc1,4.89,365.41400000000004,4.544300000000003,7,0,0,70.27000000000001,-6.6938334,-6.695227
CC(Oc1ccc(Cl)cc1Cl)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1,4.94,428.27500000000015,5.602600000000003,5,1,1,77.25,-10.589418,-6.125537
CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(OC)cc1,6.8,452.5500000000002,7.748100000000006,3,1,0,55.760000000000005,-10.658328,-6.9792953
C[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,8.77,463.5990000000002,5.928000000000007,6,2,3,62.160000000000004,-16.627937,-3.725134
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,6.08,481.5780000000004,3.876490000000003,6,1,0,104.48000000000002,-17.627102,-5.2671366
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,9.7,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CC12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,5.7,317.1860000000001,3.5942000000000016,2,1,1,45.75,-12.344172,-5.2399035
CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,7.24,334.2970000000001,3.8344000000000023,3,1,1,62.82,-11.125642,-5.4201155
CCc1c(-c2ccc(O)cc2)oc(-c2ccccc2)c1-c1ccc(OCCN2CCCCC2)cc1,8.42,467.6090000000004,7.413300000000008,4,1,0,45.84000000000001,-12.027595,-5.767791
CCC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,6.42,373.49600000000004,5.4889000000000046,3,2,0,55.480000000000004,-11.7402315,-4.878312
Oc1cccc(C2=Cc3ccc(O)cc3C23Cc2ccccc2C3)c1,7.51,326.39500000000004,4.688600000000004,2,2,0,40.46,-12.900869,-5.0898724
COc1ccc2c(Cc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3)c(=O)oc2c1,5.96,496.43700000000024,6.055800000000004,5,1,0,85.97000000000001,-11.610511,-6.50922
CC/C(=C(/c1ccc(N)cc1)c1ccc(OCCN)cc1)c1ccccc1,6.56,358485,4.975400000000003,3,2,0,61.269999999999996,-11.517921,-4.8130755
NCCOc1ccc(/C(=C(/Cn2cnnc2)c2ccccc2)c2ccc(O)cc2)cc1,7.25,412.49300000000005,3.980500000000003,5,2,0,86.19000000000001,-17.242464,-3.5363908
CS(=O)(=O)c1ccc2nc(NC(=O)CCC(=O)c3cccs3)sc2c1,5.15,394499,3.3629000000000016,7,1,0,93.19999999999999,-13.337771,-4.660894
O=C(Nc1ccc2c(c1)nc1n2CCSC1)c1ccco1,4.84,299.35499999999996,3.128400000000002,4,1,0,60.06,-13.061491,-4.1738987
O=C1c2ccccc2C(=O)C12C(c1cccc(O)c1)=Cc1cc(O)ccc12,6.44,354.36100000000005,3.969000000000002,4,2,0,74.60000000000001,-15.764348,-4.8630624
Oc1ccc2c(c1)sc1c3ccccc3n(Cc3ccc(OCCN4CCOCC4)cc3)c21,6.9,458.58300000000037,5.474100000000006,5,1,0,46.86,-13.670677,-5.335828
O=C(c1ccc(N2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,8.67,579.6340000000004,6.0811000000000055,8,2,0,124.22000000000001,-19.81231,-5.918546
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,7.85,456.58600000000024,5.9409200000000055,4,2,0,57.86,-16.22517,-4.518499
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,6.68,290447,3.6710000000000025,2,2,7,40.46,-9.067937,-4.197303
C#C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,6.37,300442,3.284300000000002,2,2,7,40.46,-9.997409,-4.2280097
C=CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,5.76,316485,4.227200000000004,2,2,7,40.46,-9.59462,-4.6084414
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.85,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
CCc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,5.76,283302,4.014500000000002,3,2,0,53.35000000000001,-11.561232,-3.984386
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C(C)=O)cc3)C[C@@]21C,7.47,443.5870000000002,4.933100000000005,3,1,5,57.61,-12.451157,-5.4046745
C[C@@H]1CCN([C@@H](C)COc2ccc([C@@H]3Oc4ccc(O)cc4S[C@@H]3c3ccc(O)cc3)cc2)C1,8.89,477.6260000000002,6.1740000000000075,6,2,4,62.16000000000001,-16.413845,-4.028212
Oc1ccc2c(Oc3ccc(OCCN4CCCCC4)cc3)c(-c3ccccc3)sc2c1,7.96,445.5840000000001,6.930900000000005,5,1,0,41.93,-11.583136,-5.49133
COc1cc2c(cc1C=O)[C@H]1CC[C@]3(C)[C@@H](OC(C)=O)CC[C@H]3[C@@H]1CC2,4.19,356.46200000000016,4.295500000000003,4,0,5,52.6,-7.1516457,-5.523833
Cc1c(O)c(C)c2occ(-c3ccc(O)cc3)c(=O)c2c1O,4.99,298.29400000000004,3.1936400000000016,5,3,0,90.90000000000002,-14.233835,-4.2609177
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,6.52,270.24,2.576800000000001,5,3,0,90.9,-15.5607395,-3.9397378
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,8.7,473.5940000000001,6.075200000000007,6,2,0,70.0,-16.155676,-4.7179823
CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(F)cc1,6.14,440.5140000000001,7.878600000000006,2,1,0,46.53,-9.660122,-7.1474295
C[C@@H]1CCN([C@@H](C)COc2ccc([C@@H]3Oc4ccc(O)cc4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,8.89,473.6130000000002,6.227900000000008,5,2,5,62.16000000000001,-16.232166,-4.467554
CCN1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,5.85,269344,3.264000000000002,3,2,1,43.7,-12.351354,-3.529665
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(Cl)cc1,7.46,477.0480000000001,6.2365000000000075,4,1,1,35.940000000000005,-12.708946,-4.8408804
Oc1ccc(C2CCc3cc(O)ccc3N2c2ccc(OCCN3CCCCC3)cc2)cc1,8.6,444.5750000000004,5.788100000000006,5,2,1,56.17000000000001,-16.19602,-4.057641
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN(CC)CC)c1)c1ccccc1,7.45,415.5770000000001,6.481900000000007,3,1,0,32.7,-10.783838,-5.7158937
COC(=O)c1ccc2c(=O)n(CCCCCC(=O)NCc3ccc4c(c3)OCO4)c(=O)[nH]c2c1,4.83,467.4780000000002,2.0818999999999996,7,2,0,128.72,-17.682896,-5.5225267
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O,5.98,316.48500000000007,4.227200000000004,2,2,7,40.46,-9.6256695,-4.487373
C[C@]12CCC3C(CC=C4C[C@@H](O)CC[C@@]43/C=C\Cl)C1CC[C@@H]2O,5.17,336.9030000000001,4.403600000000004,2,2,7,40.46,-10.917071,-4.765248
O=C(Cn1ncc2c(=O)oc3ccccc3c21)Nc1nc2ccccc2s1,5.21,376.39700000000005,3.3911000000000016,6,1,0,90.02,-11.887937,-5.921355
Cc1cc(-c2nnc3sc(-c4ccc(Cl)cc4Cl)nn23)[nH]n1,4.81,351.22200000000004,3.8581200000000013,5,1,0,71.75999999999999,-11.565366,-5.178912
CCOc1ccc(CC2SC(Nc3ccccn3)=NC2=O)cc1,4.6,327.40900000000005,3.132900000000001,5,1,1,63.58,-10.298585,-4.7039948
Oc1cccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)c1,7.46,326.39500000000004,4.6886000000000045,2,2,0,40.46,-13.067798,-5.1113896
O=C(O)c1cc(-c2ccco2)nc2ccccc12,4.63,239.23,3.1930000000000014,3,1,0,63.33,-10.842498,-3.2380645
Cc1cc(=O)oc2c(CN3CCC(C)CC3)c(O)c(Cl)cc12,4.62,321.80400000000003,3.6923200000000023,4,1,0,53.68000000000001,-9.9377575,-3.8044517
C[C@@H]1c2c(ccc(O)c2F)O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,9.05,463.54900000000026,5.732500000000006,5,2,3,62.16,-14.983286,-4.2351365
CCCCCCCCCCCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,5.99,426.55300000000017,6.583200000000008,5,3,1,86.99000000000001,-12.5233135,-5.880265
COc1ccc(N(CC(F)(F)F)S(=O)(=O)C2CC3OC2C(c2ccc(O)cc2)=C3c2ccc(O)cc2)cc1,6.35,547.5510000000003,4.955600000000006,6,2,3,96.30000000000001,-16.152014,-5.073386
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,8.6,387523,5.701700000000005,3,1,0,32.7,-11.861613,-5.1459374
C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,5.89,334.29699999999997,4.319300000000002,3,2,0,58.28,-9.685332,-4.8553042
O=c1c(-c2ccc(O)cc2)c(Sc2ccc(OCCN3CCCCC3)cc2)oc2cc(O)ccc12,6.11,489.59300000000036,5.8871000000000056,7,2,0,83.14,-16.14916,-4.6005206
